target_ID	TAR_ID	drugbank_ID	target_name	kegg
1945	TAR01945	6512	Urease subunit beta	
1946	TAR01946	6513	Urease subunit gamma	
1947	TAR01947	2876	Membrane-bound lytic murein transglycosylase B	
1948	TAR01948	4407	FMN-dependent NADH-azoreductase	
1949	TAR01949	2352	Nitrogen regulation protein NR(I)	
1951	TAR01951	3300	Xanthine phosphoribosyltransferase	
1952	TAR01952	2765	3-deoxy-manno-octulosonate cytidylyltransferase	
1954	TAR01954	3586	Thymidylate synthase A	
1957	TAR01957	6676	Fe(3+)-pyochelin receptor	
1958	TAR01958	3573	2,4-dienoyl-CoA reductase [NADPH]	
1959	TAR01959	3526	Pseudomonalisin	
1961	TAR01961	2457	Bacillolysin	
1963	TAR01963	2631	V-type sodium ATP synthase subunit K	
1965	TAR01965	4551	Lantibiotic mersacidin	
1966	TAR01966	404	DNA gyrase subunit A	
1967	TAR01967	477	DNA topoisomerase 4 subunit A	
1968	TAR01968	5290	ATP-dependent hsl protease ATP-binding subunit hslU	
1969	TAR01969	2710	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	
1970	TAR01970	6275	DNA ligase	
1971	TAR01971	2636	Shikimate dehydrogenase	
1972	TAR01972	4579	Serine acetyltransferase	
1975	TAR01975	3488	Hypothetical protein HI0319	
1976	TAR01976	3226	UPF0234 protein HI1034	
1977	TAR01977	5423	UPF0010 protein HI1317	
1979	TAR01979	115	Penicillin-binding protein 2	
1980	TAR01980	5314	UPF0079 ATP-binding protein HI0065	
1981	TAR01981	4942	Diheme cytochrome c napB	
1984	TAR01984	3062	Aspartate-semialdehyde dehydrogenase	
1986	TAR01986	4313	Probable tRNA/rRNA methyltransferase HI0766	
1987	TAR01987	4567	Putative acyl-CoA thioester hydrolase HI0827	
1988	TAR01988	2299	UDP-N-acetylmuramate--L-alanine ligase	
1989	TAR01989	2344	Ribosomal small subunit pseudouridine synthase A	
1990	TAR01990	5446	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	
1991	TAR01991	2917	Beta-Ala-Xaa dipeptidase	
1992	TAR01992	2397	Dihydroxyacetone kinase	
1993	TAR01993	2837	Xanthosine phosphorylase	
1994	TAR01994	2869	1-deoxy-D-xylulose 5-phosphate reductoisomerase	
1995	TAR01995	4593	ADP compounds hydrolase nudE	
1996	TAR01996	2261	Major NAD(P)H-flavin oxidoreductase	
1997	TAR01997	4466	Glutathione-independent formaldehyde dehydrogenase	
1999	TAR01999	4403	Protein iolS	
2000	TAR02000	2784	Glucose-resistance amylase regulator	
2001	TAR02001	5583	RNA 3'-terminal phosphate cyclase	
2002	TAR02002	2621	Thermoresistant gluconokinase	
2003	TAR02003	3330	Phenylethylamine oxidase	
2004	TAR02004	2255	Copper amine oxidase	
2005	TAR02005	4505	Cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase	
2006	TAR02006	2392	Biphenyl-2,3-diol 1,2-dioxygenase	
2007	TAR02007	6471	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase	
2008	TAR02008	2865	Ribonuclease	
2009	TAR02009	2387	Ferripyoverdine receptor	
2010	TAR02010	6174	50S ribosomal protein L32	
2011	TAR02011	5416	Coat protein VP1	
2012	TAR02012	3480	Mannan endo-1,4-beta-mannosidase	
2013	TAR02013	3497	Ribonuclease PH	
2014	TAR02014	5178	Protein nrdI	
2016	TAR02016	2285	Streptogramin A acetyltransferase	
2018	TAR02018	5150	Endo-1,4-beta-xylanase Y	
2019	TAR02019	2713	Arylsulfatase	
2020	TAR02020	2281	Haloalkane dehalogenase	
2023	TAR02023	2903	Methylmalonyl-CoA decarboxylase	
2024	TAR02024	3527	Thiosulfate sulfurtransferase	
2025	TAR02025	2914	Triosephosphate isomerase, glycosomal	
2026	TAR02026	3238	Multidrug resistance protein mexA	
2027	TAR02027	4117	Probable pyruvate-flavodoxin oxidoreductase	
2029	TAR02029	3539	Sensor kinase citA	
2030	TAR02030	2840	Beta-lactamase IMP-1	
2031	TAR02031	5754	Metallo-beta-lactamase L1	
2032	TAR02032	6638	Biotin biosynthesis cytochrome P450	
2033	TAR02033	5126	Arginase	
2034	TAR02034	3087	Nicotinate-nucleotide adenylyltransferase	
2035	TAR02035	5448	Ribonuclease Z	
2036	TAR02036	5553	Endoglucanase E1	
2037	TAR02037	2393	Maltose-6'-phosphate glucosidase	
2039	TAR02039	2540	Choloylglycine hydrolase	
2040	TAR02040	6458	2'-hydroxybiphenyl-2-sulfinate desulfinase	
2041	TAR02041	4836	Ferredoxin-dependent glutamate synthase 2	
2042	TAR02042	6851	Afadin	
2043	TAR02043	6664	Probable transcriptional activator protein traR	
2044	TAR02044	6665	Probable transcriptional repressor traM	
2045	TAR02045	5100	Gamma-aminobutyrate metabolism dehydratase/isomerase	
2046	TAR02046	5332	MtdA bifunctional protein	
2047	TAR02047	2652	Phosphomethylpyrimidine kinase	
2048	TAR02048	4989	Cytochrome c551 peroxidase	
2051	TAR02051	2376	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	
2053	TAR02053	6309	Protoporphyrinogen oxidase	
2054	TAR02054	4280	4-hydroxybenzoyl-CoA thioesterase	
2055	TAR02055	2509	Isoleucyl-tRNA synthetase	
2056	TAR02056	2360	Dihydroneopterin aldolase	
2057	TAR02057	2662	Glutamate racemase	
2059	TAR02059	6553	Isopentenyl transferase	
2060	TAR02060	3403	Penicillin-binding protein 2X	
2061	TAR02061	2680	Argininosuccinate synthase	
2063	TAR02063	2423	N-carbamoyl-D-amino acid hydrolase	
2064	TAR02064	4705	Manganese catalase	
2065	TAR02065	5669	50S ribosomal protein L27	
2067	TAR02067	4238	50S ribosomal protein L4	
2068	TAR02068	2263	ATP phosphoribosyltransferase	
2070	TAR02070	3266	Histidyl-tRNA synthetase	
2071	TAR02071	4237	50S ribosomal protein L22	
2073	TAR02073	2704	Outer-membrane lipoprotein lolB	
2074	TAR02074	5093	UDP-N-acetylenolpyruvoylglucosamine reductase	
2075	TAR02075	3594	Deoxyribodipyrimidine photo-lyase	
2076	TAR02076	3262	6,7-dimethyl-8-ribityllumazine synthase 2	
2077	TAR02077	3481	Glucose-1-phosphate thymidylyltransferase 2	
2079	TAR02079	5198	Flavodoxin-1	
2083	TAR02083	2858	Beta-lactamase TEM	
2085	TAR02085	2383	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	
2086	TAR02086	6548	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	
2090	TAR02090	6723	30S ribosomal protein S2	
2091	TAR02091	6724	30S ribosomal protein S3	
2093	TAR02093	2556	Tyrosine-protein kinase transforming protein Src	
2095	TAR02095	6658	Probable L-lysine-epsilon aminotransferase	
2097	TAR02097	2521	Cell division protein ftsZ	
2098	TAR02098	6873	Uncharacterized protein Rv0948c/MT0975	
2099	TAR02099	5672	Molybdenum cofactor biosynthesis protein A	
2100	TAR02100	6355	Probable serine/threonine-protein kinase pknG	
2102	TAR02102	2333	6,7-dimethyl-8-ribityllumazine synthase	
2103	TAR02103	5241	Probable thiol peroxidase	
2104	TAR02104	2375	ADP-L-glycero-D-manno-heptose-6-epimerase	
2105	TAR02105	786	Envelope glycoprotein GP340	
2106	TAR02106	2654	Complement control protein	
2109	TAR02109	6348	Succinate dehydrogenase cytochrome b556 subunit	
2111	TAR02111	3225	Shiga toxin B-chain	
2113	TAR02113	3623	Divalent-cation tolerance protein cutA	
2114	TAR02114	2447	Ammonia channel	
2115	TAR02115	5179	Probable aromatic acid decarboxylase	
2116	TAR02116	3287	N,N'-diacetylchitobiose-specific phosphotransferase enzyme IIB component	
2117	TAR02117	6681	Probable N-acetylneuraminic acid outer membrane channel protein nanC	
2119	TAR02119	5353	Glutamate decarboxylase alpha	
2120	TAR02120	3245	L-fucose isomerase	
2121	TAR02121	5489	Ribonucleoside-diphosphate reductase 1 subunit beta	
2122	TAR02122	4813	Heme oxygenase	
2123	TAR02123	4284	Pentaerythritol tetranitrate reductase	
2124	TAR02124	2476	Beta-phosphoglucomutase	
2125	TAR02125	4475	Hypothetical protein Rv0046c/MT0052	
2126	TAR02126	3615	Dihydrodipicolinate reductase	
2127	TAR02127	135	Probable arabinosyltransferase B	
2128	TAR02128	649	Probable arabinosyltransferase C	
2130	TAR02130	4909	CooA protein	
2132	TAR02132	3391	Heme oxygenase 1	
2133	TAR02133	4916	Cyanoglobin	
2134	TAR02134	4982	Heme oxygenase 2	
2135	TAR02135	4627	Lignostilbene-alpha,beta-dioxygenase	
2136	TAR02136	2891	Circadian clock protein kaiB	
2138	TAR02138	3470	Hypothetical protein MG245 homolog	
2139	TAR02139	3020	Sugar phosphatase supH	
2140	TAR02140	4527	Putative hydrolase ycdX	
2141	TAR02141	6438	Outer membrane protein G	
2142	TAR02142	4908	Heme-regulated cyclic AMP phosphodiesterase	
2143	TAR02143	5322	Oxidoreductase ydhF	
2144	TAR02144	3406	N-succinylarginine dihydrolase	
2145	TAR02145	5440	UPF0067 protein yebR	
2146	TAR02146	6223	Penicillin-binding protein 1C	
2147	TAR02147	2670	Pyridoxamine kinase	
2148	TAR02148	6503	Cell division protein zipA	
2149	TAR02149	893	[Citrate [pro-3S]-lyase] ligase	
2150	TAR02150	3257	Bifunctional polymyxin resistance protein arnA	
2151	TAR02151	2912	Allantoate amidohydrolase	
2152	TAR02152	2748	Cysteine desulfurase	
2154	TAR02154	2319	Methylisocitrate lyase	
2155	TAR02155	2881	Gamma-aminobutyraldehyde dehydrogenase	
2156	TAR02156	5258	Pyrimidine-nucleoside phosphorylase	
2157	TAR02157	4721	Beta-1,4-mannanase	
2159	TAR02159	5083	Cryptochrome DASH	
2160	TAR02160	2107	Microtubule-associated protein 1A	
2162	TAR02162	2329	Malate dehydrogenase	
2163	TAR02163	3022	4-alpha-glucanotransferase	
2164	TAR02164	4522	Arginine N-succinyltransferase subunit alpha	
2169	TAR02169	6705	30S ribosomal protein S11	
2171	TAR02171	6713	30S ribosomal protein S20	
2172	TAR02172	4681	Aminopeptidase	
2173	TAR02173	5330	General stress protein 69	
2174	TAR02174	3230	Non-ATP-dependent L-selective hydantoinase	
2175	TAR02175	5220	Split-Soret cytochrome c	
2176	TAR02176	4936	Cytochrome c2 iso-2	
2177	TAR02177	3444	Cyanovirin-N	
2178	TAR02178	4925	Cytochrome c-type protein SHP	
2180	TAR02180	4954	Soluble cytochrome b558	
2181	TAR02181	4948	Cytochrome c-553	
2182	TAR02182	4915	Cytochrome c-550	
2183	TAR02183	2709	Fumarate reductase flavoprotein subunit	
2184	TAR02184	3574	Tyrosyl-tRNA synthetase	
2185	TAR02185	4816	Orange carotenoid-binding protein	
2186	TAR02186	4336	Glyceraldehyde 3-phosphate dehydrogenase	
2188	TAR02188	4992	Cytochrome c peroxidase	
2190	TAR02190	4249	Cytochrome b6	
2191	TAR02191	4250	Cytochrome b6-f complex subunit 4	
2193	TAR02193	4251	Cytochrome b6-f complex iron-sulfur subunit	
2194	TAR02194	6409	Cytochrome b6-f complex subunit 6	
2195	TAR02195	6410	Cytochrome b6-f complex subunit 7	
2196	TAR02196	6408	Cytochrome b6-f complex subunit 5	
2197	TAR02197	5431	Lipid binding protein	
2198	TAR02198	5287	Signaling protein	
2199	TAR02199	2460	ADP-ribose pyrophosphatase	
2200	TAR02200	5355	1-pyrroline-5-carboxylate dehydrogenase	
2201	TAR02201	4602	Osmotically inducible protein C	
2204	TAR02204	4416	Chondroitinase	
2205	TAR02205	6620	Phospholipase D	
2206	TAR02206	6871	Aralkylamine dehydrogenase light chain	
2207	TAR02207	6872	Aralkylamine dehydrogenase heavy chain	
2208	TAR02208	712	Tubulin alpha chain	
2210	TAR02210	5208	Hypothetical protein ysiA	
2211	TAR02211	5569	Endo-1,4-beta glucanase EngF	
2212	TAR02212	3375	Acidic cytochrome c3	
2213	TAR02213	4562	Pyruvate-ferredoxin oxidoreductase	
2214	TAR02214	6032	PROBABLE FATTY ACID SYNTHASE FAS (FATTY ACID SYNTHETASE)	
2215	TAR02215	6466	Epoxide hydrolase	
2216	TAR02216	2537	Aromatic-amino-acid aminotransferase	
2217	TAR02217	4976	Apocytochrome f	
2218	TAR02218	6532	Light-harvesting protein B-800/850 beta 1 chain	
2221	TAR02221	4675	TRANSCRIPTIONAL REGULATORY REPRESSOR PROTEIN	
2223	TAR02223	3179	2-isopropylmalate synthase	
2224	TAR02224	4790	Glycosyltransferase GtfA	
2225	TAR02225	3317	Holo-[acyl-carrier-protein] synthase	
2226	TAR02226	4590	Endoribonuclease EndoA	
2227	TAR02227	6846	Extradiol ring-cleavage dioxygenase	
2228	TAR02228	6625	2-HYDROXY-6-OXO-6-PHENYLHEXA-2,4-DIENOATE HYDROLASE BPHD	
2229	TAR02229	4597	Glycosyl transferase	
2230	TAR02230	4674	2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase	
2231	TAR02231	3005	Threonine-phosphate decarboxylase	
2233	TAR02233	6668	Cytochrome c oxidase subunit 1-beta	
2234	TAR02234	2972	6-deoxyerythronolide B hydroxylase	
2235	TAR02235	2518	1-aminocyclopropane-1-carboxylate deaminase	
2236	TAR02236	6340	Cyclin homolog	
2238	TAR02238	2569	4-oxalocrotonate tautomerase	
2239	TAR02239	2544	Bacterial leucyl aminopeptidase	
2241	TAR02241	3274	Hydroxylamine reductase	
2242	TAR02242	2675	Pteridine reductase 1	
2243	TAR02243	6852	Actinorhodin polyketide synthase acyl carrier protein	
2244	TAR02244	2780	Septum formation protein Maf	
2245	TAR02245	5673	C protein alpha-antigen	
2246	TAR02246	6388	Cytochrome c1	
2248	TAR02248	6387	Ubiquinol-cytochrome c reductase iron-sulfur subunit	
2253	TAR02253	5302	TrwB	
2254	TAR02254	4404	FcbC1 protein	
2255	TAR02255	5805	Penicillin-binding protein 1A	
2256	TAR02256	3629	Endo-N-acetylneuraminidase	
2258	TAR02258	3224	Methylaspartate mutase S chain	
2259	TAR02259	4699	Methylaspartate ammonia-lyase	
2260	TAR02260	2400	Clavaminate synthase 1	
2261	TAR02261	4553	Bifunctional adenosylcobalamin biosynthesis protein cobU	
2262	TAR02262	2264	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	
2263	TAR02263	3637	Antitumor antibiotic C-1027 apoprotein	
2264	TAR02264	2327	Carboxylesterase	
2265	TAR02265	5003	Acyl-CoA dehydrogenase, short-chain specific	
2266	TAR02266	3117	Carminomycin 4-O-methyltransferase	
2267	TAR02267	4535	Glutaconyl-CoA decarboxylase subunit alpha	
2269	TAR02269	2826	Glucose--fructose oxidoreductase	
2270	TAR02270	518	Peroxidase/catalase T	
2272	TAR02272	3244	Ribonucleoside-diphosphate reductase 2 alpha subunit	
2273	TAR02273	2606	Neopullulanase 2	
2274	TAR02274	5364	DUTPase	
2275	TAR02275	6629	Catechol 2,3-dioxygenase	
2277	TAR02277	6562	Putative cytochrome P450 130	
2278	TAR02278	171	Cysteine dioxygenase	
2279	TAR02279	5714	3-hydroxyanthranilate 3,4-dioxygenase	
2280	TAR02280	5624	GTPase	
2281	TAR02281	5562	Hexokinase	
2283	TAR02283	4335	Trans-sialidase	
2284	TAR02284	4116	Dihydropteroate synthetase	
2286	TAR02286	4269	Hypoxanthine-guanine phosphoribosyltransferase, putative	
2287	TAR02287	6818	Hypothetical cytosolic protein	
2288	TAR02288	5577	N5-carboxyaminoimidazole ribonucleotide mutase	
2289	TAR02289	4782	5-methyltetrahydrofolate--homocysteine S-methyltransferase	
2290	TAR02290	3877	Growth-inhibiting protein 18	
2291	TAR02291	6236	Trimethoprim-sensitive dihydrofolate reductase	
2293	TAR02293	2482	DNA polymerase	
2298	TAR02298	6884	Glutaryl-CoA dehydrogenase	
2300	TAR02300	6816	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	
2301	TAR02301	4298	3,4-dihydroxyphenylacetate 2,3-dioxygenase	
2302	TAR02302	4278	N-acylamino acid racemase	
2304	TAR02304	4299	Homoprotocatechuate 2,3-dioxygenase	
2305	TAR02305	3122	D-hydantoinase	
2306	TAR02306	2399	Uricase	
2307	TAR02307	2430	Chondroitinase B	
2308	TAR02308	4450	Iota toxin component Ia	
2309	TAR02309	2486	Bacteriochlorophyll a protein	
2310	TAR02310	3405	Quinohaemoprotein ethanol dehydrogenase type-1	
2311	TAR02311	2656	Aldehyde oxidoreductase	
2312	TAR02312	5201	FMN-binding protein	
2313	TAR02313	6689	TraN protein	
2314	TAR02314	6687	TraO protein	
2315	TAR02315	6688	TraF protein	
2316	TAR02316	4511	Truncated transposase	
2317	TAR02317	2586	Isopentenyl-diphosphate Delta-isomerase	
2318	TAR02318	2812	Alcohol dehydrogenase yqhD	
2319	TAR02319	2501	Protein ygbM	
2320	TAR02320	3019	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	
2321	TAR02321	3195	Beta-lactamase Toho-1	
2322	TAR02322	5411	Slt-IIvB	
2323	TAR02323	4576	Aac(6')-Ii protein	
2324	TAR02324	5372	Proteinase inhibitor I4, serpin	
2325	TAR02325	5111	Phenylacetone monooxygenase	
2326	TAR02326	6781	O-succinylbenzoate-CoA synthase	
2327	TAR02327	6475	Adhesin	
2329	TAR02329	4509	Acetoin(diacetyl) reductase	
2330	TAR02330	3187	Outer membrane protein C	
2331	TAR02331	5299	D-alanine--D-alanine ligase	
2332	TAR02332	133	Dihydropterate synthase	
2333	TAR02333	3878	GAD1 protein	
2334	TAR02334	6690	BenF-like porin	
2337	TAR02337	6540	Prenyltransferase	
2338	TAR02338	4087	Pyrroline 5-carboxylate reductase isoform	
2339	TAR02339	5763	Polyhydroxybutyrate depolymerase, putative	
2340	TAR02340	4993	Hydroxylamine oxidoreductase	
2341	TAR02341	5109	Outer membrane protein p64k or PM-6	
2342	TAR02342	5627	GDP-mannose 4,6-dehydratase	
2343	TAR02343	5125	Nitrous-oxide reductase	
2344	TAR02344	4296	Phosphonoacetate hydrolase	
2345	TAR02345	2818	Phenazine biosynthesis protein phzF	
2346	TAR02346	5193	Phenazine biosynthesis protein phzG	
2347	TAR02347	6541	Peptostreptococcal albumin-binding protein	
2348	TAR02348	6261	2-hydroxychromene-2-carboxylate isomerase	
2349	TAR02349	5191	Morphinone reductase	
2350	TAR02350	3221	Cytochrome c4	
2351	TAR02351	4439	Ferredoxin reductase	
2352	TAR02352	5428	Replication protein	
2354	TAR02354	6518	AppA protein	
2358	TAR02358	6113	MecA PBP2' (penicillin binding protein 2')	
2360	TAR02360	6845	Putative transcriptional regulatory protein	
2361	TAR02361	4283	ActVA 6 protein	
2362	TAR02362	3879	Serine hydroxymethyltransferase 2	
2363	TAR02363	3880	Serine hydroxymethyltransferase 1	
2364	TAR02364	442	Envelope glycoprotein	
2365	TAR02365	3680	Dihydroorotate dehydrogenase A	
2366	TAR02366	3107	Putative GTP pyrophosphokinase	
2368	TAR02368	3747	Cellulase B precursor	
2369	TAR02369	4961	Hemophore HasA	
2370	TAR02370	2916	Chitobiase	
2371	TAR02371	4327	RdmB	
2372	TAR02372	4378	RdmC	
2373	TAR02373	2485	Hyaluronate lyase	
2376	TAR02376	2743	Probable cysteine desulfurase	
2377	TAR02377	6286	O-methyltransferase	
2380	TAR02380	4333	Protein-L-isoaspartate O-methyltransferase	
2381	TAR02381	2615	Chemotaxis protein cheA	
2382	TAR02382	2820	N-(5'-phosphoribosyl)anthranilate isomerase	
2383	TAR02383	4503	NADPH-flavin oxidoreductase	
2384	TAR02384	5343	NADP-dependent fatty aldehyde dehydrogenase	
2385	TAR02385	4895	Sulfide dehydrogenase	
2386	TAR02386	3247	2-oxopropyl-CoM reductase, carboxylating	
2387	TAR02387	4935	Cytochrome c-554	
2388	TAR02388	6692	Cholera toxin beta subunit	
2389	TAR02389	6732	Afimbrial adhesin AFA-III	
2390	TAR02390	4384	Capsule biosynthesis protein	
2391	TAR02391	4471	CDP-D-glucose-4,6-dehydratase	
2392	TAR02392	2705	Dimethyl sulfoxide reductase	
2394	TAR02394	6828	TetR family transcriptional repressor LfrR	
2395	TAR02395	4497	Benzyl alcohol dehydrogenase	
2396	TAR02396	2581	Chondroitinase AC	
2397	TAR02397	4791	Cellulose 1,4-beta-cellobiosidase	
2399	TAR02399	6897	Class C beta-lactamase	
2400	TAR02400	2282	Protein recA	
2401	TAR02401	2356	Delta-aminolevulinic acid dehydratase	
2402	TAR02402	5245	Endo-beta-1,4-xylanase	
2403	TAR02403	6628	Glutathione S-transferase (BphK)	
2405	TAR02405	6616	L-phenylalanine dehydrogenase	
2406	TAR02406	4628	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	
2408	TAR02408	4810	Beta-glucosidase	
2409	TAR02409	6660	Met proto-oncogene variant	
2410	TAR02410	3881	Selenocysteine lyase variant	
2411	TAR02411	6369	Thyroid hormone receptor, alpha isoform 1 variant	
2412	TAR02412	3882	Brain glycogen phosphorylase variant	
2413	TAR02413	3883	Ornithine aminotransferase variant	
2414	TAR02414	6791	Hypothetical exotoxin A	
2415	TAR02415	6812	Eight-heme nitrite reductase	
2416	TAR02416	6259	(3R)-hydroxymyristoyl-acyl carrier protein dehydratase	
2419	TAR02419	3887	Phosphorylase	
2420	TAR02420	3193	Serine hydroxymethyltransferase	
2421	TAR02421	3575	Uracil phosphoribosyltransferase	
2422	TAR02422	4340	Hypothetical conserved protein	
2423	TAR02423	6242	2,3-diketo-5-methylthiopentyl-1-phosphate enolase	
2424	TAR02424	683	Potassium transporter	
2425	TAR02425	6849	Putative ornithine carbamoyltransferase	
2426	TAR02426	6809	ABC transporter, periplasmic substrate-binding protein	
2427	TAR02427	5367	Peroxiredoxin	
2428	TAR02428	5427	Hydroxyquinol 1,2-dioxygenase	
2429	TAR02429	6685	Outer membrane protein II	
2433	TAR02433	6710	30S ribosomal protein S17	
2434	TAR02434	6707	30S ribosomal protein S14 type Z	
2435	TAR02435	6718	30S ribosomal protein S8	
2436	TAR02436	6715	30S ribosomal protein S5	
2437	TAR02437	6769	DNA-directed RNA polymerase subunit alpha	
2439	TAR02439	6514	Probable rRNA methylase	
2440	TAR02440	2838	Ribose-5-phosphate isomerase A	
2441	TAR02441	2350	3-isopropylmalate dehydrogenase	
2442	TAR02442	6708	30S ribosomal protein S15	
2443	TAR02443	6709	30S ribosomal protein S16	
2445	TAR02445	4330	Hypothetical protein TTHA0667	
2446	TAR02446	5412	ATP sulfurylase	
2447	TAR02447	5776	RNA polymerase pricipal sigma factor	
2449	TAR02449	6716	30S ribosomal protein S6	
2450	TAR02450	6711	30S ribosomal protein S18	
2452	TAR02452	3918	5,10-methylenetetrahydrofolate reductase	
2454	TAR02454	319	Opioid receptor, sigma 1	
2455	TAR02455	701	Isoleucine-tRNA synthetase	
2458	TAR02458	5200	NADH dehydrogenase	
2459	TAR02459	2541	Neopullulanase 1	
2460	TAR02460	2929	(S)-2-haloacid dehalogenase	
2461	TAR02461	6119	Penicillin-binding protein 3	
2462	TAR02462	5414	Fiber protein	
2464	TAR02464	4651	YvfO	
2467	TAR02467	5758	Putative aminooxidase	
2468	TAR02468	6795	Phosphoenolpyruvate-protein phosphotransferase	
2469	TAR02469	3081	3-dehydroquinate synthase	
2471	TAR02471	3080	3-dehydroquinate dehydratase	
2472	TAR02472	4373	Medium-chain-fatty-acid--CoA ligase	
2473	TAR02473	4037	Hypothetical protein	
2474	TAR02474	4038	Glutathione peroxidase 4	
2475	TAR02475	6698	Dehydrogenase/reductase SDR family member 4-like 2	
2476	TAR02476	6848	Hepatitis B virus receptor binding protein	
2477	TAR02477	6046	Voltage-gated calcium channel beta 1 subunit splice variant CavB1d	
2478	TAR02478	6543	Putative uncharacterized protein	
2479	TAR02479	2983	Methylmalonyl-CoA carboxyltransferase 5S subunit	
2480	TAR02480	5413	5'-fluoro-5'-deoxyadenosine synthase	
2481	TAR02481	6488	Histone deacetylase-like amidohydrolase	
2483	TAR02483	6749	Polyprotein	
2484	TAR02484	6751	Gag polyprotein	
2485	TAR02485	6640	Reverse transcriptase/RNaseH	
2486	TAR02486	6634	Cytochrome c nitrite reductase, catalytic subunit NfrA, putative	
2487	TAR02487	5292	Putative partitioning protein	
2489	TAR02489	5114	Putative acyl-CoA dehydrogenase	
2491	TAR02491	6889	Thiosulfate reductase	
2492	TAR02492	6888	NrfC protein	
2493	TAR02493	6890	Hypothetical membrane spanning protein	
2494	TAR02494	6808	Transcriptional regulator, GntR family	
2496	TAR02496	4289	Cytochrome P450	
2497	TAR02497	5295	2-keto-3-deoxy-gluconate kinase	
2498	TAR02498	4414	Dehydrogenase	
2499	TAR02499	4904	Cytochrome c family protein	
2500	TAR02500	6814	GAF domain/HD domain protein	
2501	TAR02501	4795	Nudix family protein	
2502	TAR02502	4584	Aminotransferase	
2503	TAR02503	5041	Ribose-5-phosphate isomerase B	
2504	TAR02504	4302	METHOXY MYCOLIC ACID SYNTHASE 2 MMAA2	
2505	TAR02505	6365	METHOXY MYCOLIC ACID SYNTHASE 4 MMAA4 (METHYL MYCOLIC ACID SYNTHASE 4) (MMA4) (HYDROXY MYCOLIC ACID SYNTHASE)	
2506	TAR02506	4272	POSSIBLE CELLULASE CELA1	
2507	TAR02507	6383	Bla-imp protein	
2508	TAR02508	4589	3-hydroxy-3-methylglutaryl CoA synthase	
2509	TAR02509	2904	Phosphatase yniC	
2510	TAR02510	5765	2,3-dichloro-1-propanol dehalogenase	
2511	TAR02511	6473	AiiA-like protein	
2512	TAR02512	6696	VIM-2	
2513	TAR02513	4837	Cag-alfa	
2514	TAR02514	5582	Regulator of transcription; stringent starvation protein A	
2516	TAR02516	4418	AGR_L_3209p	
2517	TAR02517	6747	Chalcone/stilbene synthase family protein	
2518	TAR02518	4316	Mycolic acid synthase	
2519	TAR02519	6618	GrlR	
2520	TAR02520	4528	Phenazine biosynthesis protein PhzD	
2521	TAR02521	4134	Mercaptopyruvate sulfurtransferase	
2522	TAR02522	6600	Dipeptidyl aminopeptidase IV, putative	
2527	TAR02527	4676	CCA-adding enzyme	
2528	TAR02528	5593	Transferase	
2530	TAR02530	5023	Glycoside hydrolase	
2533	TAR02533	4819	Hydrolase	
2534	TAR02534	5565	Inorganic polyphosphate/ATP-glucomannokinase	
2535	TAR02535	4281	Myo-inositol hexaphosphate phosphohydrolase	
2539	TAR02539	6376	Peptide deformylase 1	
2541	TAR02541	4566	Acyl-CoA hydrolase	
2542	TAR02542	5202	Nitroreductase family protein	
2543	TAR02543	4533	Glyoxalase family protein	
2546	TAR02546	5359	Dihydropteroate synthase	
2547	TAR02547	6810	Transketolase	
2548	TAR02548	4615	Chain A, Red Copper Protein Nitrosocyanin	
2552	TAR02552	6249	1-deoxypentalenic acid 11-beta hydroxylase	
2554	TAR02554	4952	Catalase/peroxidase	
2556	TAR02556	4491	DNA ligase, NAD-dependent	
2557	TAR02557	2867	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	
2558	TAR02558	6647	Geranyltranstransferase (Farnesyldiphosphate synthase)	
2559	TAR02559	5283	D-alanine--D-alanine ligase B	
2561	TAR02561	2572	Cell division protein zipA homolog	
2563	TAR02563	4818	Beta-lactamase CTX-M-27	
2564	TAR02564	3311	mRNA-capping enzyme	
2565	TAR02565	4451	Vip2Ac	
2567	TAR02567	5719	R-specific alcohol dehydrogenase	
2569	TAR02569	4339	Sucrose phosphorylase	
2570	TAR02570	6305	Terminal oxygenase component of carbazole	
2571	TAR02571	5362	Chitinase	
2572	TAR02572	6820	Putative uncharacterized protein VP2116	
2574	TAR02574	5078	Amine oxidase, flavin-containing	
2575	TAR02575	2591	Urocanate hydratase	
2576	TAR02576	4498	Ornithine cyclodeaminase	
2577	TAR02577	2988	Glutaminase-asparaginase	
2578	TAR02578	6766	O-GlcNAcase BT_4395	
